,logFC,AveExpr,t,P.Value,adj.P.Val,B
33603_at,2.73148931181969,2.7388245231942,203.210614012273,2.66692291015191e-36,1.48398130388185e-34,73.2813146601776
33028_at,2.52438144845231,2.52260075883444,203.205913154682,2.66822777014797e-36,1.48398130388185e-34,73.2808541642659
38343_at,4.12584869408523,4.12018901862805,203.101763162879,2.69730979199024e-36,1.49282812267125e-34,73.2706483503675
35004_at,3.18994487573993,3.18554045883375,203.064542707322,2.70778328785518e-36,1.49282812267125e-34,73.2669995376998
33768_at,3.67699446247125,3.69061565996804,202.710010138108,2.80970680999054e-36,1.54228471635351e-34,73.2322035397615
32702_at,2.4447799974801,2.44223494741718,202.617882349924,2.83684459898341e-36,1.5444307060414e-34,73.2231495964486
33708_at,3.00420087939602,3.00733663092066,202.613701723247,2.83808256476518e-36,1.5444307060414e-34,73.2227386243418
32073_at,6.08979956876769,6.08876073803658,202.46831871596,2.88148717082434e-36,1.56132083826855e-34,73.2084405684454
32435_at,13.0819723642891,13.0297283647085,202.415162703836,2.8975301530976e-36,1.56288334357688e-34,73.2032097319597
37792_s_at,3.32791000495246,3.33221131234728,202.303785656654,2.93144887479487e-36,1.56288334357688e-34,73.1922442883335
33712_at,3.66462045200569,3.65825336017218,202.276156749682,2.9399271696589e-36,1.56288334357688e-34,73.1895230089047
36358_at,13.7262137962322,13.6838597723532,202.271114358884,2.94147726278644e-36,1.56288334357688e-34,73.1890263159513
31380_at,2.76277578518787,2.76234738191829,202.255550406996,2.94626721403008e-36,1.56288334357688e-34,73.1874931191368
