,logFC,AveExpr,t,P.Value,adj.P.Val,B
33730_at,3.57207663489743,3.57087329643437,210.782266928708,1.74321025622613e-38,1.51779513688655e-36,77.8159446727759
2077_at,2.6021614360021,2.609530690476,210.575312919306,1.78203119354421e-38,1.5186501315864e-36,77.7963133456342
41178_at,12.8292305007308,12.7815966373172,210.572615782259,1.78254304911541e-38,1.5186501315864e-36,77.796057334959
33675_at,3.28244601737358,3.28633362582031,210.561866627876,1.78458452148236e-38,1.5186501315864e-36,77.795036989405
33603_at,2.73148931181969,2.7388245231942,210.521316015388,1.79230787807028e-38,1.5186501315864e-36,77.7911871842533
39651_at,2.5976297090505,2.60641043761449,210.293482707534,1.83635552367387e-38,1.54191781176273e-36,77.7695392588027
34598_at,3.6542468362863,3.65438432830773,210.253533710431,1.84419476892017e-38,1.54191781176273e-36,77.765740323282
534_s_at,2.82079436647719,2.81612131931068,209.84368871438,1.92666776574507e-38,1.60027503569286e-36,77.7267123632082
39042_at,3.22258495483118,3.22189032054045,209.660466010272,1.96477519125565e-38,1.62126057448383e-36,77.7092329400265
35880_at,3.34905167718186,3.35237839028428,209.445966861149,2.0103900972396e-38,1.64549189806813e-36,77.6887446965438
34506_at,2.79939749285578,2.80092250990615,209.310457315589,2.0397762462154e-38,1.64549189806813e-36,77.6757873265644
40911_at,2.38533759072008,2.39030768469471,209.294327402867,2.04330388806268e-38,1.64549189806813e-36,77.6742442703919
37102_at,3.17903091700729,3.18435443980303,209.280764403272,2.04627507324115e-38,1.64549189806813e-36,77.6729466574247
36352_at,3.12260719722367,3.12288648751158,209.071702545615,2.09264862465033e-38,1.66284610698234e-36,77.6529313595854
32436_at,13.1716642941488,13.1308699521094,209.064800248091,2.09419826542727e-38,1.66284610698234e-36,77.6522701032487
33094_s_at,3.09895160364371,3.11220453396842,208.976257077456,2.11418382548e-38,1.66822317479282e-36,77.6437849637752
39611_at,3.00497226210373,3.00821676620757,208.88495160574,2.13500163684623e-38,1.67418606616048e-36,77.6350302598167
31380_at,2.76277578518787,2.76234738191829,208.766156845762,2.16240806359172e-38,1.67704779096131e-36,77.6236324010841
36916_at,3.87894024041903,3.88456188976442,208.605329977497,2.20009828733555e-38,1.67704779096131e-36,77.6081884241488
1010_at,2.74522761942036,2.74595300372127,208.594052137065,2.2027668969461e-38,1.67704779096131e-36,77.6071048539243
33033_at,2.30966946138602,2.3079693326782,208.591522885026,2.20336584313707e-38,1.67704779096131e-36,77.6068618340856
31604_at,2.40820512549827,2.40612079926771,208.584335588223,2.20506877861051e-38,1.67704779096131e-36,77.6061712314675
37528_at,2.80834247639659,2.81163379826629,208.274215835706,2.27987270066197e-38,1.69368193165066e-36,77.5763436873356
35503_at,2.97404154533757,2.98161169391843,208.252866592413,2.28511891178707e-38,1.69368193165066e-36,77.574288199162
39903_at,2.88878012022741,2.89366271825998,208.224250617435,2.29217058402052e-38,1.69368193165066e-36,77.5715326505958
36422_s_at,2.57991224497253,2.57904879689747,208.202224981039,2.29761371556218e-38,1.69368193165066e-36,77.5694113807128
39085_at,2.9046904177988,2.91247194901176,208.17645721835,2.30399876943197e-38,1.69368193165066e-36,77.566929343463
